val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
58,32,605,377,441,266,688,770,889,874,1,0,5,3,4,2,6,7,9,8
228,687,752,793,957,61,266,296,890,553,1,5,6,7,9,0,2,3,8,4
864,511,817,924,708,773,931,848,764,187,7,1,5,8,2,4,9,6,3,0
173,712,33,538,66,951,969,988,487,362,2,6,0,5,1,7,8,9,4,3
769,635,603,1,624,508,604,697,186,943,8,6,3,0,5,2,4,7,1,9
853,828,660,771,755,919,711,475,269,692,8,7,2,6,5,9,4,1,0,3
492,381,70,20,202,538,298,390,960,196,7,5,1,0,3,8,4,6,9,2
933,628,725,918,209,737,968,145,714,472,8,3,5,7,1,6,9,0,4,2
784,480,683,478,617,639,620,351,315,93,9,4,8,3,5,7,6,2,1,0
658,915,626,942,516,380,233,405,891,924,5,7,4,9,3,1,0,2,6,8
990,538,703,364,417,855,538,808,197,161,9,4,6,2,3,8,5,7,1,0
222,814,726,374,137,456,573,950,924,881,1,6,5,2,0,3,4,9,8,7
520,5,352,261,761,843,886,647,25,694,4,0,3,2,7,8,9,5,1,6
869,91,292,296,642,423,263,217,370,708,9,0,3,4,7,6,2,1,5,8
559,129,10,383,591,20,811,4,551,321,7,3,1,5,8,2,9,0,6,4
965,565,358,486,909,521,665,772,289,478,9,5,1,3,8,4,6,7,0,2
764,725,30,320,592,238,222,320,290,136,9,8,0,5,7,3,2,6,4,1
192,324,660,965,910,929,713,633,133,308,1,3,5,9,7,8,6,4,0,2
268,56,843,140,213,15,223,611,692,981,5,1,8,2,3,0,4,6,7,9
812,946,259,510,855,151,246,2,880,882,5,9,3,4,6,1,2,0,7,8
602,725,846,912,227,255,489,244,663,973,4,6,7,8,0,2,3,1,5,9
451,624,282,689,970,596,688,303,711,513,2,5,0,7,9,4,6,1,8,3
467,507,320,592,845,434,97,452,640,1,5,6,2,7,9,3,1,4,8,0
957,238,888,447,528,411,55,639,438,801,9,1,8,4,5,2,0,6,3,7
115,205,419,694,639,365,670,569,525,837,0,1,3,8,6,2,7,5,4,9
43,878,938,918,516,772,10,15,816,311,2,7,9,8,4,5,0,1,6,3
979,820,569,509,965,944,239,964,430,363,9,5,4,3,8,6,0,7,2,1
852,843,48,566,366,990,309,642,613,163,8,7,0,4,3,9,2,6,5,1
651,407,976,544,425,429,5,512,28,963,7,2,9,6,3,4,0,5,1,8
958,842,912,246,59,98,577,863,60,705,9,6,8,3,0,2,4,7,1,5
800,124,769,379,632,693,481,12,820,439,8,1,7,2,5,6,4,0,9,3
933,366,866,860,268,543,494,592,316,874,9,2,7,6,0,4,3,5,1,8
372,946,814,707,882,408,313,645,913,683,1,9,6,5,7,2,0,3,8,4
880,219,731,799,292,516,56,969,354,428,8,1,6,7,2,5,0,9,3,4
200,359,504,414,937,0,101,64,961,404,3,4,7,6,8,0,2,1,9,5
519,697,511,603,940,775,35,624,347,577,3,7,2,5,9,8,0,6,1,4
505,470,986,430,326,431,309,486,391,848,7,5,9,3,1,4,0,6,2,8
201,860,934,886,126,409,996,376,941,370,1,5,7,6,0,4,9,3,8,2
450,699,657,752,275,840,472,955,40,95,3,6,5,7,2,8,4,9,0,1
851,199,830,918,53,473,747,937,238,730,7,1,6,8,0,3,5,9,2,4
947,430,791,133,394,799,147,784,527,511,9,3,7,0,2,8,1,6,5,4
818,644,796,972,490,65,147,976,384,782,7,4,6,8,3,0,1,9,2,5
418,228,453,590,952,101,710,221,752,769,3,2,4,5,9,0,6,1,7,8
576,710,935,535,160,803,296,451,223,974,5,6,8,4,0,7,2,3,1,9
388,761,286,197,926,584,753,494,999,333,3,7,1,0,8,5,6,4,9,2
118,766,153,983,525,965,345,546,235,277,0,7,1,9,5,8,4,6,2,3
237,109,509,609,621,295,39,663,188,64,4,2,6,7,8,5,0,9,3,1
766,127,191,847,861,777,582,167,349,639,6,0,2,8,9,7,4,1,3,5
895,673,397,384,45,148,621,135,253,430,9,8,5,4,0,2,7,1,3,6
823,574,591,161,25,901,476,649,870,868,6,3,4,1,0,9,2,5,8,7
409,736,324,287,408,16,647,409,862,980,4,7,2,1,3,0,6,5,8,9
802,136,382,359,368,264,225,233,264,687,9,0,7,5,6,3,1,2,4,8
70,805,801,337,289,459,652,982,761,83,0,8,7,3,2,4,5,9,6,1
211,969,566,285,291,338,555,724,179,881,1,9,6,2,3,4,5,7,0,8
246,205,488,430,126,426,843,941,186,878,3,2,6,5,0,4,7,9,1,8
86,716,910,915,395,266,899,263,326,627,0,6,8,9,4,2,7,1,3,5
872,834,297,727,390,65,804,816,794,818,9,8,1,3,2,0,5,6,4,7
840,136,300,937,973,594,717,31,368,570,7,1,2,8,9,5,6,0,3,4
17,602,973,506,648,328,448,457,958,774,0,5,9,4,6,1,2,3,8,7
878,419,705,48,116,722,858,695,181,530,9,3,6,0,1,7,8,5,2,4
470,717,290,804,197,304,539,582,538,333,4,8,1,9,0,2,6,7,5,3
595,237,951,417,33,70,314,119,72,428,8,4,9,6,0,1,5,3,2,7
445,538,161,719,537,397,541,815,415,429,4,6,0,8,5,1,7,9,2,3
742,883,636,509,710,887,333,538,320,995,6,7,4,2,5,8,1,3,0,9
647,820,843,414,383,733,856,357,439,633,5,7,8,2,1,6,9,0,3,4
550,837,186,730,78,144,941,938,898,333,4,6,2,5,0,1,9,8,7,3
299,656,806,871,339,935,162,606,422,645,1,6,7,8,2,9,0,4,3,5
254,724,565,36,163,313,397,553,496,748,2,8,7,0,1,3,4,6,5,9
623,430,900,667,982,325,682,616,379,641,4,2,8,6,9,0,7,3,1,5
813,978,262,320,637,522,89,987,83,852,6,8,2,3,5,4,1,9,0,7
717,14,199,227,348,291,944,277,558,417,8,0,1,2,5,4,9,3,7,6
429,637,682,593,353,860,836,968,746,435,1,4,5,3,0,8,7,9,6,2
683,9,215,877,792,533,458,131,201,592,7,0,3,9,8,5,4,1,2,6
522,893,305,345,230,357,920,592,680,608,4,8,1,2,0,3,9,5,7,6
282,472,896,87,816,134,799,951,98,635,3,4,8,0,7,2,6,9,1,5
905,780,397,478,89,138,237,192,258,982,8,7,5,6,0,1,3,2,4,9
590,43,932,651,167,144,522,47,375,458,7,0,9,8,3,2,6,1,4,5
320,328,532,419,776,0,371,992,557,924,1,2,5,4,7,0,3,9,6,8
412,278,155,502,89,508,674,90,617,836,4,3,2,5,0,6,8,1,7,9
566,896,557,913,864,541,263,802,23,255,5,8,4,9,7,3,2,6,0,1
861,921,652,87,274,124,88,916,557,433,7,9,6,0,3,2,1,8,5,4
896,681,829,136,438,558,377,106,134,105,9,7,8,3,5,6,4,1,2,0
994,789,323,84,934,232,116,525,314,510,9,7,4,0,8,2,1,6,3,5
375,898,474,833,284,31,390,34,811,461,3,9,6,8,2,0,4,1,7,5
810,726,39,772,210,146,616,626,36,221,9,7,1,8,3,2,5,6,0,4
208,400,186,186,531,118,390,492,117,702,4,6,2,3,8,1,5,7,0,9
348,263,799,857,917,49,988,434,592,883,2,1,5,6,8,0,9,3,4,7
735,682,629,823,93,792,861,260,638,581,6,5,3,8,0,7,9,1,4,2
402,773,123,206,693,670,745,40,754,755,3,9,1,2,5,4,6,0,7,8
826,252,240,79,716,367,461,628,141,401,9,3,2,0,8,4,6,7,1,5
732,159,715,199,704,345,478,890,340,530,8,0,7,1,6,3,4,9,2,5
377,962,811,305,840,736,855,6,784,144,3,9,6,2,7,4,8,0,5,1
449,441,253,897,300,589,311,719,153,569,5,4,1,9,2,7,3,8,0,6
6,665,392,571,943,456,269,166,947,150,0,7,4,6,8,5,3,2,9,1
995,214,179,318,901,165,240,980,854,98,9,3,2,5,7,1,4,8,6,0
463,556,232,987,738,356,582,109,414,237,5,6,1,9,8,3,7,0,4,2
529,335,463,229,791,76,184,242,97,646,7,5,6,3,9,0,2,4,1,8
453,693,6,114,674,798,244,941,971,165,4,6,0,1,5,7,3,8,9,2
924,673,504,293,748,35,423,95,523,940,8,6,4,2,7,0,3,1,5,9
617,907,619,389,453,798,49,1,513,718,5,9,6,2,3,8,1,0,4,7
945,596,487,572,978,46,994,590,346,203,7,6,3,4,8,0,9,5,2,1
977,596,980,33,858,101,238,907,452,712,8,4,9,0,6,1,2,7,3,5
675,211,962,889,966,454,312,738,641,686,4,0,8,7,9,2,1,6,3,5
304,725,77,748,104,554,808,887,424,151,3,6,0,7,1,5,8,9,4,2
440,367,87,996,885,861,127,289,832,407,5,3,0,9,8,7,1,2,6,4
734,699,14,34,835,302,873,426,889,15,6,5,0,2,7,3,8,4,9,1
94,578,381,405,35,203,822,732,366,326,1,7,5,6,0,2,9,8,4,3
839,223,622,385,563,498,728,998,760,712,8,0,4,1,3,2,6,9,7,5
348,542,835,513,713,902,206,348,759,258,2,5,8,4,6,9,0,3,7,1
581,350,627,27,778,66,275,163,472,126,7,5,8,0,9,1,4,3,6,2
886,198,81,144,415,352,193,236,357,404,9,3,0,1,8,5,2,4,6,7
356,884,994,799,736,642,894,178,121,412,2,7,9,6,5,4,8,1,0,3
139,196,456,743,570,504,346,490,274,59,1,2,5,9,8,7,4,6,3,0
758,76,242,169,253,997,354,652,196,142,8,0,4,2,5,9,6,7,3,1
166,739,954,129,731,99,954,794,451,571,2,6,8,1,5,0,9,7,3,4
383,299,895,928,291,663,356,413,881,217,4,2,8,9,1,6,3,5,7,0
549,642,526,347,567,697,881,908,484,640,3,6,2,0,4,7,8,9,1,5
837,792,887,521,538,625,330,446,185,300,8,7,9,4,5,6,2,3,0,1
675,297,696,606,734,762,754,801,815,154,3,1,4,2,5,7,6,8,9,0
832,972,19,791,251,818,433,74,918,528,7,9,0,5,2,6,3,1,8,4
901,281,268,512,156,783,81,772,952,840,8,3,2,4,1,6,0,5,9,7
338,469,553,811,702,933,187,743,236,731,2,3,4,8,5,9,0,7,1,6
27,822,504,456,0,363,92,585,30,962,1,8,6,5,0,4,3,7,2,9
615,668,342,511,991,214,240,92,545,725,6,7,3,4,9,1,2,0,5,8
408,305,925,818,260,546,702,3,44,742,4,3,9,8,2,5,6,0,1,7
909,835,201,611,997,493,289,394,64,519,8,7,1,6,9,4,2,3,0,5
754,423,454,591,59,145,931,863,405,94,7,4,5,6,0,2,9,8,3,1
182,144,548,724,260,875,431,212,609,728,1,0,5,7,3,9,4,2,6,8
502,247,53,578,389,529,952,146,380,578,5,2,0,7,4,6,9,1,3,8
95,478,491,419,980,39,964,249,225,29,2,6,7,5,9,1,8,4,3,0
974,491,104,169,112,197,219,225,784,693,9,6,0,2,1,3,4,5,8,7
896,585,932,213,711,885,834,972,333,818,7,2,8,0,3,6,5,9,1,4
344,729,669,819,633,852,106,305,930,492,2,6,5,7,4,8,0,1,9,3
116,385,879,293,243,701,742,563,991,34,1,4,8,3,2,6,7,5,9,0
977,544,52,157,130,684,338,441,650,762,9,5,0,2,1,7,3,4,6,8
622,384,18,691,10,210,209,418,438,224,8,5,1,9,0,3,2,6,7,4
695,857,791,990,700,631,907,891,807,335,2,6,4,9,3,1,8,7,5,0
228,482,344,136,216,184,646,58,692,559,4,6,5,1,3,2,8,0,9,7
662,398,412,327,683,692,504,802,382,977,5,2,3,0,6,7,4,8,1,9
553,952,957,803,7,967,590,689,949,152,2,7,8,5,0,9,3,4,6,1
894,142,454,663,898,913,896,785,370,316,6,0,3,4,8,9,7,5,2,1
311,620,546,178,748,210,862,474,394,780,2,6,5,0,7,1,9,4,3,8
12,389,583,783,553,204,993,726,734,55,0,3,5,8,4,2,9,6,7,1
292,931,337,631,279,466,643,181,676,471,2,9,3,6,1,4,7,0,8,5
972,421,355,408,190,138,833,27,889,932,9,5,3,4,2,1,6,0,7,8
464,189,360,585,853,390,164,413,38,525,6,2,3,8,9,4,1,5,0,7
840,530,692,875,519,467,667,458,420,29,8,5,7,9,4,3,6,2,1,0
137,185,508,514,940,543,209,708,747,543,0,1,3,4,9,5,2,7,8,6
278,845,588,831,247,477,264,228,553,207,4,9,7,8,2,5,3,1,6,0
918,953,7,342,701,441,579,377,704,244,8,9,0,2,6,4,5,3,7,1
834,505,700,999,207,931,364,353,265,445,7,5,6,9,0,8,3,2,1,4
558,793,424,708,597,279,310,338,504,330,6,9,4,8,7,0,1,3,5,2
703,513,514,650,896,831,112,588,778,24,6,2,3,5,9,8,1,4,7,0
596,42,350,674,341,287,825,342,111,832,6,0,5,7,3,2,8,4,1,9
451,598,685,143,656,141,305,933,493,588,3,6,8,1,7,0,2,9,4,5
886,552,454,138,835,716,414,360,588,846,9,4,3,0,7,6,2,1,5,8
602,997,891,526,654,610,203,252,813,637,3,9,8,2,6,4,0,1,7,5
368,667,767,642,531,831,206,44,525,820,2,6,7,5,4,9,1,0,3,8
580,350,352,991,948,648,622,374,857,83,4,1,2,9,8,6,5,3,7,0
631,533,917,898,317,536,597,680,277,362,6,3,9,8,1,4,5,7,0,2
811,124,747,128,615,726,68,49,250,635,9,2,8,3,5,7,1,0,4,6
156,698,187,624,552,670,31,887,768,119,2,7,3,5,4,6,0,9,8,1
969,269,736,79,584,837,840,268,814,154,9,3,5,0,4,7,8,2,6,1
465,715,469,727,143,974,238,645,349,633,3,7,4,8,0,9,1,6,2,5
730,694,408,373,440,419,861,310,297,289,8,7,4,3,6,5,9,2,1,0
774,438,771,641,577,689,165,283,157,51,9,4,8,6,5,7,2,3,1,0
703,122,393,170,559,820,780,57,648,702,7,1,3,2,4,9,8,0,5,6
492,432,551,610,137,342,146,837,90,355,6,5,7,8,1,3,2,9,0,4
521,851,274,880,689,153,380,48,917,32,5,7,3,8,6,2,4,1,9,0
287,58,639,594,506,500,216,3,112,139,5,1,9,8,7,6,4,0,2,3
785,739,590,977,527,311,533,893,502,554,7,6,5,9,2,0,3,8,1,4
990,816,98,160,35,479,775,704,711,923,9,7,1,2,0,3,6,4,5,8
128,486,918,46,710,977,51,350,210,946,2,5,7,0,6,9,1,4,3,8
474,418,825,961,164,812,94,716,237,606,4,3,8,9,1,7,0,6,2,5
852,720,13,987,130,728,165,206,937,242,7,5,0,9,1,6,2,3,8,4
195,843,46,822,17,394,364,890,866,875,2,6,1,5,0,4,3,9,7,8
7,761,162,352,496,422,457,284,885,674,0,8,1,3,6,4,5,2,9,7
277,986,331,322,333,660,698,10,310,195,2,9,5,4,6,7,8,0,3,1
247,623,648,792,150,484,625,89,811,925,2,4,6,7,1,3,5,0,8,9
621,354,15,671,371,69,120,398,908,239,7,4,0,8,5,1,2,6,9,3
63,201,14,138,798,89,336,234,40,489,2,5,0,4,9,3,7,6,1,8
345,944,106,464,106,971,139,594,552,982,3,7,0,4,1,8,2,6,5,9
190,826,583,257,367,758,280,517,354,513,0,9,7,1,4,8,2,6,3,5
372,961,477,594,416,432,651,541,34,329,2,9,5,7,3,4,8,6,0,1
593,693,762,329,902,492,461,395,976,775,4,5,6,0,8,3,2,1,9,7
561,796,394,121,309,714,855,372,964,606,4,7,3,0,1,6,8,2,9,5
160,322,603,975,888,426,366,482,102,316,1,3,7,9,8,5,4,6,0,2
861,84,202,597,229,644,294,470,406,258,9,0,1,7,2,8,4,6,5,3
234,557,8,576,627,80,761,383,25,612,3,5,0,6,8,2,9,4,1,7
197,737,512,917,655,675,338,51,343,424,1,8,5,9,6,7,2,0,3,4
599,720,79,856,308,585,751,256,727,594,5,6,0,9,2,3,8,1,7,4
841,897,708,587,581,505,985,104,946,16,6,7,5,4,3,2,9,1,8,0
794,465,154,944,720,211,591,108,915,289,7,4,1,9,6,2,5,0,8,3
538,912,360,423,136,487,525,504,845,873,6,9,1,2,0,3,5,4,7,8
580,951,979,965,3,471,301,304,864,506,5,7,9,8,0,3,1,2,6,4
640,787,970,398,906,272,798,494,514,708,4,6,9,1,8,0,7,2,3,5
792,516,960,541,724,463,470,632,7,847,7,3,9,4,6,1,2,5,0,8
411,789,429,461,15,688,347,177,781,825,3,8,4,5,0,6,2,1,7,9
208,615,277,467,707,837,374,130,842,229,1,6,3,5,7,8,4,0,9,2
143,726,604,210,488,194,42,782,152,120,2,8,7,5,6,4,0,9,3,1
510,540,507,634,359,109,77,633,627,800,4,5,3,8,2,1,0,7,6,9
733,30,802,724,238,399,873,163,834,703,6,0,7,5,2,3,9,1,8,4
704,443,918,774,817,191,600,865,994,643,4,1,8,5,6,0,2,7,9,3
132,710,314,909,2,156,212,997,845,104,2,6,5,8,0,3,4,9,7,1
313,954,232,109,312,682,657,948,354,49,4,9,2,1,3,7,6,8,5,0
708,606,366,814,67,42,966,493,975,978,5,4,2,6,1,0,7,3,8,9
581,401,760,728,295,129,898,162,629,727,4,3,8,7,2,0,9,1,5,6
178,347,941,439,832,71,199,654,915,226,1,4,9,5,7,0,2,6,8,3
38,104,278,821,290,293,178,345,304,167,0,1,4,9,5,6,3,8,7,2
794,516,932,782,350,309,234,166,121,509,8,6,9,7,4,3,2,1,0,5
34,166,446,119,263,564,0,510,793,226,1,3,6,2,5,8,0,7,9,4
806,660,286,558,880,604,637,289,381,683,8,6,0,3,9,4,5,1,2,7
607,498,29,840,57,502,375,863,710,745,5,3,0,8,1,4,2,9,6,7
822,526,155,987,911,978,813,570,493,381,6,3,0,9,7,8,5,4,2,1
374,585,277,842,639,498,883,889,727,447,1,4,0,7,5,3,8,9,6,2
12,100,407,496,259,136,961,126,276,134,0,1,7,8,5,4,9,2,6,3
108,175,252,536,118,986,528,942,684,35,1,3,4,6,2,9,5,8,7,0
443,373,206,352,879,349,629,496,893,377,5,3,0,2,8,1,7,6,9,4
440,101,29,280,364,63,693,63,799,42,7,4,0,5,6,2,8,3,9,1
948,770,884,614,564,729,629,519,966,799,8,5,7,2,1,4,3,0,9,6
410,148,748,90,382,873,274,129,854,169,6,2,7,0,5,9,4,1,8,3
67,441,267,741,24,585,178,315,950,878,1,5,3,7,0,6,2,4,9,8
984,381,352,673,178,41,124,535,104,988,8,5,4,7,3,0,2,6,1,9
116,579,806,636,304,392,495,407,175,370,0,7,9,8,2,4,6,5,1,3
809,850,242,54,553,400,459,966,695,63,7,8,2,0,5,3,4,9,6,1
207,812,231,347,340,287,441,473,754,445,0,9,1,4,3,2,5,7,8,6
29,473,28,957,235,646,107,243,733,878,1,5,0,9,3,6,2,4,7,8
843,930,997,523,628,927,839,410,494,586,6,8,9,2,4,7,5,0,1,3
37,650,945,666,212,86,85,517,827,14,1,6,9,7,4,3,2,5,8,0
921,523,128,65,886,356,249,346,329,114,9,7,2,0,8,6,3,5,4,1
131,17,337,100,7,968,985,451,458,63,4,1,5,3,0,8,9,6,7,2
651,134,981,125,404,173,721,934,504,871,5,1,9,0,3,2,6,8,4,7
712,713,512,355,178,673,693,871,714,256,6,7,3,2,0,4,5,9,8,1
127,812,758,538,534,46,340,15,339,140,2,9,8,7,6,1,5,0,4,3
34,394,609,813,372,195,185,881,315,65,0,6,7,8,5,3,2,9,4,1
539,888,137,530,360,849,211,360,301,128,7,9,1,6,4,8,2,5,3,0
274,145,273,859,968,914,939,213,903,435,3,0,2,5,9,7,8,1,6,4
882,153,290,969,892,928,178,575,885,69,5,1,3,9,7,8,2,4,6,0
654,987,23,849,904,109,952,618,835,13,4,9,1,6,7,2,8,3,5,0
314,355,228,874,550,809,234,722,501,830,2,3,0,9,5,7,1,6,4,8
900,381,404,749,503,850,227,556,247,436,9,2,3,7,5,8,0,6,1,4
699,536,174,631,516,852,603,983,819,810,5,2,0,4,1,8,3,9,7,6
438,266,791,640,936,360,793,891,652,635,2,0,6,4,9,1,7,8,5,3
563,912,939,881,989,188,359,557,840,374,4,7,8,6,9,0,1,3,5,2
730,118,406,933,700,541,170,87,770,283,7,1,4,9,6,5,2,0,8,3
860,513,787,426,709,695,684,519,315,924,8,2,7,1,6,5,4,3,0,9
453,264,953,545,137,743,794,274,671,929,3,1,9,4,0,6,7,2,5,8
932,760,18,101,419,771,578,113,852,368,9,6,0,1,4,7,5,2,8,3
11,594,247,676,887,449,888,32,555,175,0,6,3,7,8,4,9,1,5,2
862,131,277,898,246,936,265,753,790,474,7,0,3,8,1,9,2,5,6,4
344,579,469,265,812,298,745,612,782,572,2,5,3,0,9,1,7,6,8,4
825,434,844,988,520,965,509,599,261,976,5,1,6,9,3,7,2,4,0,8
221,680,820,772,586,203,135,216,437,507,3,7,9,8,6,1,0,2,4,5
112,421,982,726,48,469,754,970,334,953,1,3,9,5,0,4,6,8,2,7
696,720,222,472,319,258,861,408,49,356,7,8,1,6,3,2,9,5,0,4
353,965,812,242,582,549,123,885,791,42,3,9,7,2,5,4,1,8,6,0
155,156,747,628,605,939,268,405,343,51,1,2,8,7,6,9,3,5,4,0
588,561,752,247,345,554,366,534,283,830,7,6,8,0,2,5,3,4,1,9
175,293,180,383,697,129,933,596,107,325,2,4,3,6,8,1,9,7,0,5
674,858,557,962,62,399,588,919,185,277,6,7,4,9,0,3,5,8,1,2
218,863,561,605,522,658,589,875,100,755,1,8,3,5,2,6,4,9,0,7
798,129,566,913,165,892,970,980,247,90,5,1,4,7,2,6,8,9,3,0
672,102,744,468,38,919,584,992,614,71,6,2,7,3,0,8,4,9,5,1
966,417,186,397,464,115,495,222,881,210,9,5,1,4,6,0,7,3,8,2
135,737,155,21,978,660,268,633,789,764,1,6,2,0,9,5,3,4,8,7
926,946,651,355,268,336,936,453,519,616,7,9,6,2,0,1,8,3,4,5
980,167,404,332,870,127,90,887,824,313,9,2,5,4,7,1,0,8,6,3
605,698,989,245,330,588,415,244,202,972,6,7,9,2,3,5,4,1,0,8
184,882,902,958,237,550,658,526,610,964,0,6,7,8,1,3,5,2,4,9
214,55,394,207,95,945,857,592,578,782,3,0,4,2,1,9,8,6,5,7
39,386,151,13,300,829,950,995,901,526,1,4,2,0,3,6,8,9,7,5
411,846,706,872,57,506,898,896,592,259,2,6,5,7,0,3,9,8,4,1
294,986,926,34,604,513,420,343,156,945,2,9,7,0,6,5,4,3,1,8
274,691,687,438,561,424,290,529,921,901,0,7,6,3,5,2,1,4,9,8
630,657,967,515,828,12,573,993,529,972,4,5,7,1,6,0,3,9,2,8
739,911,698,380,113,275,358,347,662,181,8,9,7,5,0,2,4,3,6,1
857,879,312,779,68,263,656,621,362,620,8,9,2,7,0,1,6,5,3,4
69,254,789,949,433,240,541,805,61,196,1,4,7,9,5,3,6,8,0,2
711,701,451,473,568,131,285,727,94,567,8,7,3,4,6,1,2,9,0,5
601,167,945,271,527,64,416,463,480,84,8,2,9,3,7,0,4,5,6,1
758,841,869,770,419,208,9,46,189,923,5,7,8,6,4,3,0,1,2,9
866,147,407,226,853,944,468,202,744,235,8,0,4,2,7,9,5,1,6,3
701,702,995,507,861,901,364,73,578,294,5,6,9,3,7,8,2,0,4,1
397,929,899,94,564,63,559,216,780,269,4,9,8,1,6,0,5,2,7,3
569,483,838,206,207,350,154,492,713,89,7,5,9,2,3,4,1,6,8,0
663,592,874,295,623,374,633,658,827,165,7,3,9,1,4,2,5,6,8,0
671,836,49,563,95,696,794,333,655,631,6,9,0,3,1,7,8,2,5,4
991,67,490,230,470,653,538,209,402,699,9,0,5,2,4,7,6,1,3,8
680,929,44,568,223,3,457,677,53,578,8,9,1,5,3,0,4,7,2,6
734,872,993,412,894,348,364,77,657,472,6,7,9,3,8,1,2,0,5,4
994,56,802,968,0,625,548,38,788,636,9,2,7,8,0,4,3,1,6,5
678,148,192,380,392,322,667,70,86,835,8,2,3,5,6,4,7,0,1,9
810,272,494,100,913,808,880,438,770,602,7,1,3,0,9,6,8,2,5,4
241,495,132,835,887,389,284,852,69,197,3,6,1,7,9,5,4,8,0,2
120,265,414,784,87,354,279,493,827,118,2,3,6,8,0,5,4,7,9,1
105,350,601,804,975,887,704,36,103,684,2,3,4,7,9,8,6,0,1,5
41,491,234,108,829,783,795,373,708,163,0,5,3,1,9,7,8,4,6,2
216,261,66,505,800,271,364,436,538,351,1,2,0,7,9,3,5,6,8,4
470,758,749,293,727,626,570,196,356,681,3,9,8,1,7,5,4,0,2,6
906,643,902,17,107,302,840,258,153,981,8,5,7,0,1,4,6,3,2,9
334,649,96,896,312,846,585,172,331,653,4,6,0,9,2,8,5,1,3,7
221,571,253,872,685,684,380,688,202,169,2,5,3,9,7,6,4,8,1,0
183,166,586,878,366,372,936,319,169,715,2,0,6,8,4,5,9,3,1,7
357,36,761,497,122,83,466,754,986,506,3,0,8,5,2,1,4,7,9,6
556,459,506,927,662,516,190,165,900,71,6,3,4,9,7,5,2,1,8,0
273,153,48,823,540,134,456,92,642,826,4,3,0,8,6,2,5,1,7,9
967,456,690,935,39,922,862,831,289,994,8,2,3,7,0,6,5,4,1,9
185,443,180,49,997,109,25,281,749,28,5,7,4,2,9,3,0,6,8,1
516,244,157,183,82,841,916,111,707,869,5,4,2,3,0,7,9,1,6,8
772,542,702,120,608,503,337,329,201,238,9,6,8,0,7,5,4,3,1,2
366,818,653,872,728,857,61,240,400,818,2,6,4,9,5,8,0,1,3,7
491,287,201,247,659,547,754,254,80,665,5,4,1,2,7,6,9,3,0,8
7,756,238,939,597,859,218,579,639,355,0,7,2,9,5,8,1,4,6,3
907,642,888,575,941,795,161,613,883,475,8,4,7,2,9,5,0,3,6,1
505,442,20,985,334,628,536,712,587,671,3,2,0,9,1,6,4,8,5,7
965,963,706,60,40,784,91,123,343,186,9,8,6,1,0,7,2,3,5,4
991,563,103,142,151,141,779,221,174,837,9,6,0,2,3,1,7,5,4,8
762,403,191,677,207,13,742,111,355,643,9,5,2,7,3,0,8,1,4,6
772,184,457,352,559,972,865,16,586,398,7,1,4,2,5,9,8,0,6,3
484,946,706,480,214,181,153,439,157,195,7,9,8,6,4,2,0,5,1,3
299,772,730,420,927,544,662,934,514,267,1,7,6,2,8,4,5,9,3,0
416,680,391,903,245,796,478,892,157,30,4,6,3,9,2,7,5,8,1,0
361,203,419,212,387,987,128,157,829,18,5,3,7,4,6,9,1,2,8,0
250,761,223,834,653,383,243,781,344,485,2,7,0,9,6,4,1,8,3,5
671,858,735,995,797,931,596,166,861,188,3,6,4,9,5,8,2,0,7,1
186,4,459,451,708,222,856,244,656,478,1,0,5,4,8,2,9,3,7,6
164,699,669,551,491,652,529,416,761,691,0,8,6,4,2,5,3,1,9,7
78,872,807,885,543,151,367,342,852,224,0,8,6,9,5,1,4,3,7,2
104,414,10,53,560,293,531,109,729,519,2,5,0,1,8,4,7,3,9,6
863,641,829,620,674,775,665,902,329,440,8,3,7,2,5,6,4,9,0,1
205,619,149,773,411,796,243,569,536,627,1,6,0,8,3,9,2,5,4,7
434,546,226,403,816,483,217,275,694,22,5,7,2,4,9,6,1,3,8,0
645,599,802,719,442,341,184,596,754,562,6,5,9,7,2,1,0,4,8,3
463,212,411,378,440,191,950,363,531,338,7,1,5,4,6,0,9,3,8,2
315,883,624,875,381,394,55,746,765,822,1,9,4,8,2,3,0,5,6,7
5,373,516,689,4,287,408,272,519,30,1,5,7,9,0,4,6,3,8,2
858,783,777,332,6,302,617,994,598,422,8,7,6,2,0,1,5,9,4,3
27,170,462,423,698,777,560,891,331,254,0,1,5,4,7,8,6,9,3,2
0,641,777,952,892,401,814,240,772,50,0,4,6,9,8,3,7,2,5,1
67,184,998,473,771,892,710,683,310,877,0,1,9,3,6,8,5,4,2,7
584,978,540,534,484,972,99,586,542,600,5,9,3,2,1,8,0,6,4,7
56,635,925,566,0,463,600,482,75,315,1,8,9,6,0,4,7,5,2,3
988,72,937,789,746,418,743,622,701,853,9,0,8,6,5,1,4,2,3,7
225,436,705,557,414,157,433,588,201,206,3,6,9,7,4,0,5,8,1,2
780,383,429,229,461,823,976,924,661,475,6,1,2,0,3,7,9,8,5,4
310,171,785,771,108,960,124,434,279,561,4,2,8,7,0,9,1,5,3,6
13,872,409,122,907,154,663,379,231,961,0,7,5,1,8,2,6,4,3,9
